Date,Time,Month,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
2/10/2005,19:00:00,14,6.2,-200,-200,-200.0,-200,687,-200,243,-200,-200,-200.0,-200.0,-200.0
2/10/2005,20:00:00,14,8.4,-200,-200,-200.0,-200,1028,-200,276,-200,-200,-200.0,-200.0,-200.0
2/10/2005,21:00:00,14,4.5,-200,-200,-200.0,-200,605,-200,225,-200,-200,-200.0,-200.0,-200.0
2/10/2005,22:00:00,14,2.7,-200,-200,-200.0,-200,345,-200,194,-200,-200,-200.0,-200.0,-200.0
2/10/2005,23:00:00,14,2.4,-200,-200,-200.0,-200,255,-200,164,-200,-200,-200.0,-200.0,-200.0
2/11/2005,0:00:00,14,2.3,-200,-200,-200.0,-200,211,-200,148,-200,-200,-200.0,-200.0,-200.0
2/11/2005,1:00:00,14,2.2,-200,-200,-200.0,-200,190,-200,136,-200,-200,-200.0,-200.0,-200.0
2/11/2005,2:00:00,14,2.0,-200,-200,-200.0,-200,149,-200,116,-200,-200,-200.0,-200.0,-200.0
2/11/2005,3:00:00,14,1.6,-200,-200,-200.0,-200,-200,-200,-200,-200,-200,-200.0,-200.0,-200.0
2/11/2005,4:00:00,14,1.6,-200,-200,-200.0,-200,107,-200,91,-200,-200,-200.0,-200.0,-200.0
2/11/2005,5:00:00,14,1.5,-200,-200,-200.0,-200,98,-200,87,-200,-200,-200.0,-200.0,-200.0
2/11/2005,6:00:00,14,1.7,-200,-200,-200.0,-200,183,-200,123,-200,-200,-200.0,-200.0,-200.0
2/11/2005,7:00:00,14,1.8,-200,-200,-200.0,-200,224,-200,152,-200,-200,-200.0,-200.0,-200.0
2/11/2005,8:00:00,14,3.8,-200,-200,-200.0,-200,589,-200,267,-200,-200,-200.0,-200.0,-200.0
2/11/2005,9:00:00,14,5.9,-200,-200,-200.0,-200,700,-200,296,-200,-200,-200.0,-200.0,-200.0
2/11/2005,10:00:00,14,5.4,-200,-200,-200.0,-200,747,-200,291,-200,-200,-200.0,-200.0,-200.0
2/11/2005,11:00:00,14,4.7,-200,-200,-200.0,-200,746,-200,276,-200,-200,-200.0,-200.0,-200.0
2/11/2005,12:00:00,14,4.3,-200,-200,-200.0,-200,702,-200,250,-200,-200,-200.0,-200.0,-200.0
2/11/2005,13:00:00,14,5.4,-200,-200,-200.0,-200,723,-200,251,-200,-200,-200.0,-200.0,-200.0
2/11/2005,14:00:00,14,5.8,-200,-200,-200.0,-200,872,-200,275,-200,-200,-200.0,-200.0,-200.0
2/11/2005,15:00:00,14,6.1,-200,-200,-200.0,-200,1054,-200,312,-200,-200,-200.0,-200.0,-200.0
2/11/2005,16:00:00,14,7.1,-200,-200,-200.0,-200,1218,-200,340,-200,-200,-200.0,-200.0,-200.0
2/11/2005,17:00:00,14,6.6,-200,-200,-200.0,-200,1227,-200,326,-200,-200,-200.0,-200.0,-200.0
2/11/2005,18:00:00,14,6.5,-200,-200,-200.0,-200,1061,-200,284,-200,-200,-200.0,-200.0,-200.0
2/11/2005,19:00:00,14,7.1,-200,-200,-200.0,-200,1075,-200,289,-200,-200,-200.0,-200.0,-200.0
2/11/2005,20:00:00,14,4.9,-200,-200,-200.0,-200,641,-200,215,-200,-200,-200.0,-200.0,-200.0
2/11/2005,21:00:00,14,4.0,1521,-200,16.8,1203,490,476,207,1400,2141,8.5,50.9,0.5664
2/11/2005,22:00:00,14,4.0,1428,-200,13.0,1085,550,526,213,1268,2023,8.3,53.3,0.5843
2/11/2005,23:00:00,14,3.6,1463,-200,12.6,1069,422,530,192,1279,1967,7.1,58.1,0.5885
2/12/2005,0:00:00,14,4.2,1494,-200,14.2,1124,541,504,211,1313,1931,5.8,64.3,0.5964
2/12/2005,1:00:00,14,4.3,1462,-200,12.9,1080,599,522,229,1274,1889,5.3,66.8,0.5979
2/12/2005,2:00:00,14,3.6,1326,-200,9.7,967,490,578,216,1174,1699,5.0,66.6,0.5871
2/12/2005,3:00:00,14,2.5,1185,-200,5.9,807,-200,685,-200,1051,1467,5.0,66.3,0.5811
2/12/2005,4:00:00,14,-200.0,1154,-200,5.5,788,223,709,146,1065,1390,5.1,65.9,0.5827
2/12/2005,5:00:00,14,1.4,1175,-200,6.6,839,214,670,136,1087,1371,4.1,69.0,0.5735
2/12/2005,6:00:00,14,1.4,1203,-200,7.3,870,274,641,156,1103,1427,4.6,67.6,0.5778
2/12/2005,7:00:00,14,1.6,1250,-200,8.8,933,338,620,176,1144,1489,5.2,65.5,0.5836
2/12/2005,8:00:00,14,2.3,1321,-200,11.9,1046,496,562,224,1263,1610,6.0,62.8,0.5929
2/12/2005,9:00:00,14,2.4,1323,-200,12.0,1049,433,550,207,1290,1619,7.1,59.3,0.6005
2/12/2005,10:00:00,14,2.7,1381,-200,11.9,1045,496,541,221,1307,1706,7.8,58.0,0.6136
2/12/2005,11:00:00,14,3.4,1480,-200,16.2,1186,615,498,229,1382,1882,9.0,54.7,0.6271
2/12/2005,12:00:00,14,3.1,1485,-200,17.6,1229,551,477,208,1450,1911,10.0,53.1,0.6495
2/12/2005,13:00:00,14,3.6,1522,-200,17.6,1229,575,470,207,1488,1943,10.8,52.0,0.6738
2/12/2005,14:00:00,14,3.8,1570,-200,17.5,1224,575,468,216,1448,2020,11.0,51.4,0.6746
2/12/2005,15:00:00,14,3.3,1507,-200,15.7,1170,574,488,224,1392,1999,11.0,51.4,0.6725
2/12/2005,16:00:00,14,3.4,1540,-200,16.7,1202,582,475,225,1440,2008,10.9,52.0,0.6796
2/12/2005,17:00:00,14,3.7,1556,-200,17.1,1214,658,472,227,1435,2026,11.1,52.0,0.6869
2/12/2005,18:00:00,14,4.6,1707,-200,23.0,1378,851,416,248,1637,2225,11.0,53.6,0.7033
2/12/2005,19:00:00,14,5.0,1766,-200,24.6,1419,903,404,251,1659,2317,11.0,55.1,0.7221
2/12/2005,20:00:00,14,5.7,1846,-200,26.8,1474,952,389,265,1712,2426,11.4,55.4,0.7471
2/12/2005,21:00:00,14,5.2,1795,-200,23.2,1382,894,410,262,1609,2355,11.1,56.9,0.7506
2/12/2005,22:00:00,14,5.0,1755,-200,22.0,1352,839,417,241,1587,2375,10.2,60.0,0.7461
2/12/2005,23:00:00,14,4.5,1738,-200,20.4,1309,743,424,231,1543,2494,10.1,59.9,0.7379
2/13/2005,0:00:00,14,4.1,1712,-200,18.0,1239,671,443,229,1488,2411,9.9,63.2,0.7706
2/13/2005,1:00:00,14,4.1,1751,-200,18.5,1255,689,435,221,1541,2226,9.4,73.4,0.8662
2/13/2005,2:00:00,14,3.1,1574,-200,13.3,1093,478,497,180,1451,1808,9.4,77.7,0.9203
2/13/2005,3:00:00,14,2.7,1458,-200,11.3,1024,-200,530,-200,1413,1571,9.6,78.7,0.9429
2/13/2005,4:00:00,14,2.8,1515,-200,12.5,1066,345,508,140,1430,1548,8.9,81.3,0.9277
2/13/2005,5:00:00,14,2.9,1491,-200,11.5,1031,373,515,153,1387,1541,8.5,82.9,0.9243
2/13/2005,6:00:00,14,2.6,1453,-200,10.9,1012,324,534,150,1348,1441,8.3,84.0,0.9234
2/13/2005,7:00:00,14,2.6,1443,-200,10.7,1003,341,542,145,1356,1396,8.1,85.0,0.9221
2/13/2005,8:00:00,14,2.8,1473,-200,11.9,1047,424,522,149,1420,1411,8.7,83.7,0.9423
2/13/2005,9:00:00,14,3.3,1548,-200,13.4,1097,522,491,155,1477,1497,9.5,82.4,0.976
2/13/2005,10:00:00,14,3.2,1586,-200,13.0,1084,492,495,158,1473,1619,11.0,78.2,1.022
2/13/2005,11:00:00,14,3.3,1488,-200,11.2,1023,492,533,188,1456,1590,14.1,67.9,1.0859
2/13/2005,12:00:00,14,1.5,1220,-200,5.5,787,204,675,154,1310,1163,16.3,56.6,1.0422
2/13/2005,13:00:00,14,1.2,1198,-200,4.9,758,142,698,107,1277,1001,18.7,48.0,1.0259
2/13/2005,14:00:00,14,1.1,1168,-200,6.5,836,118,666,92,1278,822,19.5,39.3,0.882
2/13/2005,15:00:00,14,1.7,1149,-200,8.4,917,126,616,106,1293,773,19.9,34.1,0.782
2/13/2005,16:00:00,14,1.0,1052,-200,4.4,734,115,799,90,1109,588,19.4,32.4,0.7239
2/13/2005,17:00:00,14,1.0,1053,-200,4.3,727,137,789,100,1081,610,17.1,35.8,0.6944
2/13/2005,18:00:00,14,2.6,1238,-200,11.6,1037,212,583,132,1388,1000,15.5,40.7,0.7103
2/13/2005,19:00:00,14,2.5,1188,-200,9.0,939,354,658,211,1234,1048,14.8,42.8,0.7182
2/13/2005,20:00:00,14,2.1,1150,-200,7.8,891,331,684,179,1198,1002,13.9,43.8,0.6937
2/13/2005,21:00:00,14,1.0,984,-200,3.7,694,141,881,116,1032,711,13.7,42.9,0.6687
2/13/2005,22:00:00,14,1.3,1111,-200,5.3,777,228,760,143,1137,1024,12.5,47.8,0.6877
2/13/2005,23:00:00,14,1.5,1131,-200,5.6,793,228,728,142,1173,1054,11.8,53.4,0.7366
2/14/2005,0:00:00,14,1.4,1115,-200,5.3,778,203,749,135,1158,994,10.9,55.9,0.7312
2/14/2005,1:00:00,14,1.6,1133,-200,6.0,811,215,708,136,1182,1031,10.1,58.9,0.7301
2/14/2005,2:00:00,14,1.1,1024,-200,4.0,709,142,798,109,1120,884,9.8,61.2,0.7413
2/14/2005,3:00:00,14,0.7,968,-200,2.8,639,-200,891,-200,1080,794,8.4,67.1,0.7411
2/14/2005,4:00:00,14,0.5,923,-200,1.8,567,66,994,62,1024,688,8.3,67.2,0.7382
2/14/2005,5:00:00,14,0.4,902,-200,1.5,548,54,1063,49,1024,617,7.7,68.9,0.728
2/14/2005,6:00:00,14,0.7,995,-200,2.9,646,121,895,81,1053,818,6.9,70.0,0.6997
2/14/2005,7:00:00,14,0.7,858,-200,2.2,597,141,1054,104,857,690,9.0,37.3,0.4297
2/14/2005,8:00:00,14,2.3,1233,-200,11.4,1030,388,619,176,1257,1291,9.4,44.9,0.5296
2/14/2005,9:00:00,14,2.5,1140,-200,9.5,958,366,627,193,1175,1200,10.3,45.4,0.5666
2/14/2005,10:00:00,14,1.7,1096,-200,11.6,1036,254,635,168,1043,1127,11.5,39.6,0.5372
2/14/2005,11:00:00,14,2.5,1295,-200,33.9,1639,164,477,123,1013,1582,11.7,36.9,0.506
2/14/2005,12:00:00,14,2.1,926,-200,7.6,882,142,744,111,913,700,11.8,36.2,0.4999
2/14/2005,13:00:00,14,1.1,970,-200,7.0,857,162,748,120,990,693,12.0,38.7,0.5402
2/14/2005,14:00:00,14,1.3,960,-200,6.9,853,177,782,123,967,709,13.7,30.3,0.4724
2/14/2005,15:00:00,14,1.1,941,-200,5.8,800,157,823,115,917,671,12.6,30.6,0.4443
2/14/2005,16:00:00,14,1.1,921,-200,5.2,771,162,850,120,885,632,13.0,27.4,0.4085
2/14/2005,17:00:00,14,1.4,940,-200,6.4,829,209,823,140,901,716,13.6,22.7,0.3529
2/14/2005,18:00:00,14,2.3,1036,-200,11.9,1046,304,694,185,1044,1059,11.8,23.0,0.3171
2/14/2005,19:00:00,14,4.2,1102,-200,17.4,1221,484,609,212,1136,1329,10.7,19.9,0.2547
2/14/2005,20:00:00,14,3.5,1035,-200,14.7,1141,399,670,200,1018,1196,10.4,18.0,0.2269
2/14/2005,21:00:00,14,3.0,990,-200,10.0,978,390,751,191,928,1131,9.7,20.6,0.2488
2/14/2005,22:00:00,14,1.7,950,-200,6.6,839,287,834,169,878,977,9.4,24.8,0.2923
2/14/2005,23:00:00,14,1.6,988,-200,6.6,839,202,803,139,936,963,8.8,31.2,0.3533
2/15/2005,0:00:00,14,1.0,884,-200,3.1,658,126,982,102,813,581,8.7,31.2,0.3521
2/15/2005,1:00:00,14,0.8,840,-200,2.2,597,87,1081,76,766,432,8.5,30.4,0.3391
2/15/2005,2:00:00,14,0.6,814,-200,1.3,526,59,1228,56,740,352,8.0,32.9,0.353
2/15/2005,3:00:00,14,0.4,821,-200,1.1,509,-200,1235,-200,762,348,7.1,37.4,0.3799
2/15/2005,4:00:00,14,-200.0,802,-200,0.5,440,31,1413,30,738,312,6.9,39.1,0.3901
2/15/2005,5:00:00,14,0.3,805,-200,0.5,437,28,1491,28,738,296,6.9,39.8,0.3966
2/15/2005,6:00:00,14,0.4,850,-200,1.3,529,64,1183,56,780,385,6.1,40.8,0.3868
2/15/2005,7:00:00,14,0.5,913,-200,2.5,619,123,1018,94,834,586,6.0,41.5,0.3896
2/15/2005,8:00:00,14,1.5,1047,-200,6.7,844,363,784,196,979,987,6.1,39.9,0.3781
2/15/2005,9:00:00,14,2.1,1055,-200,8.0,899,416,731,220,1017,1035,6.5,39.5,0.3865
2/15/2005,10:00:00,14,1.6,974,-200,5.3,778,286,832,168,905,782,9.4,32.7,0.3855
2/15/2005,11:00:00,14,1.0,863,-200,3.3,669,198,993,133,776,511,11.3,24.9,0.3318
2/15/2005,12:00:00,14,1.2,889,-200,4.4,734,216,942,134,801,566,12.8,19.8,0.2933
2/15/2005,13:00:00,14,1.3,906,-200,5.5,790,211,893,138,837,642,12.3,19.3,0.274
2/15/2005,14:00:00,14,1.4,874,-200,4.8,751,199,918,135,792,591,12.0,19.3,0.2716
2/15/2005,15:00:00,14,1.0,849,-200,3.5,680,161,1015,111,741,461,11.9,19.2,0.2677
2/15/2005,16:00:00,14,1.4,923,-200,4.9,761,218,909,124,840,609,12.1,20.7,0.2906
2/15/2005,17:00:00,14,1.5,962,-200,6.6,841,252,827,158,901,821,11.5,22.1,0.2987
2/15/2005,18:00:00,14,2.4,1067,-200,12.3,1059,337,671,181,1085,1163,10.4,23.1,0.2905
2/15/2005,19:00:00,14,2.8,1125,-200,14.1,1121,357,630,185,1132,1405,9.5,25.2,0.2996
2/15/2005,20:00:00,14,3.1,1149,-200,14.2,1124,410,623,187,1141,1405,8.9,26.9,0.3069
2/15/2005,21:00:00,14,3.1,1155,-200,11.6,1034,445,648,196,1061,1429,8.2,30.1,0.327
2/15/2005,22:00:00,14,2.0,1065,-200,8.2,908,314,741,174,953,1284,7.4,31.8,0.3287
2/15/2005,23:00:00,14,2.1,1145,-200,9.2,946,366,699,182,1015,1409,6.6,37.5,0.3664
2/16/2005,0:00:00,14,1.9,1134,-200,8.3,912,336,707,182,999,1376,6.3,40.1,0.3842
2/16/2005,1:00:00,14,2.5,1195,-200,10.7,1004,387,652,193,1078,1421,5.2,44.2,0.3943
2/16/2005,2:00:00,14,2.0,1141,-200,8.0,898,320,689,174,1014,1356,4.4,47.5,0.4017
2/16/2005,3:00:00,14,1.4,1077,-200,5.9,806,-200,725,-200,949,1296,4.0,49.1,0.4019
2/16/2005,4:00:00,14,1.1,1052,-200,4.5,740,237,768,142,913,1202,3.3,52.2,0.4074
2/16/2005,5:00:00,14,0.8,1033,-200,3.8,701,224,782,137,883,1206,3.2,52.4,0.4071
2/16/2005,6:00:00,14,0.9,1080,-200,5.1,768,237,732,140,924,1305,3.6,51.7,0.4123
2/16/2005,7:00:00,14,1.6,1208,-200,8.8,931,454,622,201,1052,1485,3.5,54.2,0.4297
2/16/2005,8:00:00,14,3.6,1363,-200,16.1,1183,854,520,288,1273,1643,5.2,48.3,0.4304
2/16/2005,9:00:00,14,3.3,1239,-200,13.4,1096,758,577,260,1211,1459,7.8,37.6,0.3994
2/16/2005,10:00:00,14,2.1,1044,-200,9.0,940,428,706,206,1014,1152,8.9,33.8,0.385
2/16/2005,11:00:00,14,1.3,956,-200,5.0,761,205,849,98,887,885,9.1,33.0,0.3827
2/16/2005,12:00:00,14,1.1,955,-200,4.3,725,205,890,138,880,770,9.1,34.5,0.3994
2/16/2005,13:00:00,14,1.5,997,-200,6.3,825,226,790,139,948,852,9.6,31.3,0.3763
2/16/2005,14:00:00,14,1.5,987,-200,6.0,810,199,801,137,939,830,8.5,36.3,0.4026
2/16/2005,15:00:00,14,1.6,1007,-200,5.7,798,253,793,155,942,867,9.3,34.6,0.405
2/16/2005,16:00:00,14,1.5,1025,-200,5.6,795,259,783,155,967,881,8.9,37.9,0.4318
2/16/2005,17:00:00,14,1.6,1083,-200,7.0,856,252,720,148,1010,975,8.2,41.8,0.4563
2/16/2005,18:00:00,14,2.2,1143,-200,9.5,960,313,641,153,1110,1136,7.4,44.5,0.4582
2/16/2005,19:00:00,14,3.4,1288,-200,15.9,1178,433,539,171,1300,1434,7.0,43.4,0.4366
2/16/2005,20:00:00,14,5.6,1464,-200,24.7,1421,611,457,227,1542,1746,6.6,43.4,0.4241
2/16/2005,21:00:00,14,5.2,1341,-200,16.8,1204,626,534,251,1294,1592,5.9,44.3,0.4137
2/16/2005,22:00:00,14,2.8,1177,-200,10.7,1004,408,640,216,1111,1341,5.0,46.6,0.4099
2/16/2005,23:00:00,14,2.4,1089,-200,8.3,913,357,712,200,1016,1208,5.8,40.3,0.374
2/17/2005,0:00:00,14,2.7,1196,-200,11.0,1014,375,643,192,1101,1334,5.4,43.8,0.3945
2/17/2005,1:00:00,14,2.6,1107,-200,7.4,874,326,721,187,984,1208,5.7,42.1,0.3883
2/17/2005,2:00:00,14,2.3,1102,-200,7.9,897,326,715,173,1024,1196,5.7,42.1,0.3885
2/17/2005,3:00:00,14,1.0,993,-200,3.6,688,-200,847,-200,874,931,5.8,42.9,0.399
2/17/2005,4:00:00,14,0.6,912,-200,1.7,559,72,1016,64,837,656,5.7,46.6,0.4298
2/17/2005,5:00:00,14,0.5,883,-200,1.0,496,49,1140,46,804,478,6.9,45.0,0.4499
2/17/2005,6:00:00,14,0.5,893,-200,1.1,507,59,1111,51,794,489,6.9,42.2,0.4224
2/17/2005,7:00:00,14,1.0,1033,-200,4.0,711,220,893,115,935,893,6.4,43.8,0.423
2/17/2005,8:00:00,14,2.6,1222,-200,9.7,966,602,636,238,1134,1322,6.6,44.6,0.4383
2/17/2005,9:00:00,14,2.7,1190,-200,10.6,1000,485,624,202,1152,1280,7.7,42.1,0.444
2/17/2005,10:00:00,14,1.8,1035,-200,5.4,783,295,794,167,969,943,10.1,36.7,0.4536
2/17/2005,11:00:00,14,1.2,990,-200,3.9,705,217,873,139,913,772,9.0,41.4,0.4775
2/17/2005,12:00:00,14,1.3,1011,-200,4.4,732,236,830,147,944,826,8.7,42.5,0.4787
2/17/2005,13:00:00,14,1.4,1041,-200,5.0,763,196,790,130,1003,808,8.3,47.8,0.5238
2/17/2005,14:00:00,14,1.8,1086,-200,6.8,850,233,723,143,1072,901,8.9,45.5,0.5208
2/17/2005,15:00:00,14,1.3,1021,-200,4.8,755,207,807,143,980,763,8.9,46.1,0.5256
2/17/2005,16:00:00,14,1.4,1014,-200,5.0,761,198,806,136,972,722,9.0,44.9,0.5173
2/17/2005,17:00:00,14,1.4,1023,-200,5.2,771,212,807,143,982,735,9.3,42.3,0.4974
2/17/2005,18:00:00,14,2.4,1172,-200,10.0,977,280,657,177,1160,1047,8.4,45.2,0.4977
2/17/2005,19:00:00,14,2.8,1172,-200,11.1,1017,315,623,198,1185,1163,7.6,47.8,0.5013
2/17/2005,20:00:00,14,3.3,1219,-200,12.9,1081,378,590,200,1246,1244,7.4,47.2,0.4871
2/17/2005,21:00:00,14,2.5,1106,-200,7.8,891,320,708,191,1058,1025,7.4,46.9,0.4854
2/17/2005,22:00:00,14,2.1,1078,-200,6.3,824,265,759,169,1016,982,6.9,48.2,0.4832
2/17/2005,23:00:00,14,1.2,939,-200,2.8,637,129,960,106,883,607,7.1,47.9,0.4867
2/18/2005,0:00:00,14,1.2,975,-200,3.3,670,129,943,105,910,616,6.9,48.7,0.4874
2/18/2005,1:00:00,14,1.3,958,-200,3.1,660,172,935,130,905,654,6.8,48.2,0.4792
2/18/2005,2:00:00,14,1.0,921,-200,2.1,594,100,1025,82,867,479,6.3,49.6,0.4787
2/18/2005,3:00:00,14,0.8,931,-200,1.9,580,-200,983,-200,863,487,5.6,52.9,0.4855
2/18/2005,4:00:00,14,-200.0,874,-200,0.7,472,49,1179,45,803,382,6.4,49.8,0.4814
2/18/2005,5:00:00,14,0.4,872,-200,0.8,476,36,1249,35,794,350,6.9,48.1,0.4796
2/18/2005,6:00:00,14,0.5,904,-200,1.3,530,79,1079,60,846,438,6.4,50.2,0.485
2/18/2005,7:00:00,14,0.7,951,-200,1.8,568,128,1021,90,888,578,6.4,50.7,0.4886
2/18/2005,8:00:00,14,2.1,1183,-200,7.9,896,456,673,205,1115,1140,6.9,48.8,0.4903
2/18/2005,9:00:00,14,2.5,1187,-200,9.8,970,477,625,199,1174,1203,8.4,44.6,0.4922
2/18/2005,10:00:00,14,2.0,1072,-200,7.4,874,342,715,153,1033,1000,10.8,37.1,0.4794
2/18/2005,11:00:00,14,1.4,1011,-200,5.3,780,254,805,163,964,806,11.2,36.2,0.4818
2/18/2005,12:00:00,14,1.3,997,-200,4.8,752,231,837,152,952,724,11.8,34.4,0.4758
2/18/2005,13:00:00,14,1.4,989,-200,5.6,791,213,804,146,953,690,11.5,33.1,0.4479
2/18/2005,14:00:00,14,1.6,1006,-200,6.6,837,208,775,146,971,757,10.9,32.6,0.426
2/18/2005,15:00:00,14,1.7,1016,-200,6.7,845,270,771,134,987,818,11.3,31.7,0.4249
2/18/2005,16:00:00,14,1.8,1069,-200,8.4,918,276,724,164,1045,936,11.6,30.9,0.4223
2/18/2005,17:00:00,14,2.4,1109,-200,10.3,989,375,664,141,1096,1133,11.1,32.2,0.4243
2/18/2005,18:00:00,14,2.8,1182,-200,12.6,1071,395,617,204,1187,1298,9.7,36.0,0.4333
2/18/2005,19:00:00,14,3.3,1253,-200,16.0,1179,421,573,210,1268,1387,8.5,39.0,0.4336
2/18/2005,20:00:00,14,4.8,1288,-200,17.6,1228,632,549,250,1333,1502,8.3,40.3,0.4411
2/18/2005,21:00:00,14,2.8,1153,-200,10.1,981,424,666,202,1097,1273,8.0,41.3,0.4448
2/18/2005,22:00:00,14,2.4,1161,-200,9.8,969,369,677,190,1111,1271,7.0,44.2,0.4446
2/18/2005,23:00:00,14,2.9,1271,-200,11.5,1031,484,618,236,1138,1464,5.4,51.8,0.4698
2/19/2005,0:00:00,14,2.7,1156,-200,8.2,909,456,684,250,1023,1384,4.1,55.0,0.4558
2/19/2005,1:00:00,14,2.1,1106,-200,6.8,850,373,727,219,997,1281,3.1,57.8,0.4462
2/19/2005,2:00:00,14,1.5,1008,-200,4.3,726,228,834,156,913,1083,3.1,56.7,0.4388
2/19/2005,3:00:00,14,1.2,966,-200,3.9,703,-200,865,-200,903,989,2.2,59.6,0.4333
2/19/2005,4:00:00,14,0.9,931,-200,2.6,627,117,948,98,860,911,2.3,58.9,0.4317
2/19/2005,5:00:00,14,0.8,922,-200,2.4,611,108,962,89,867,893,1.9,60.0,0.4276
2/19/2005,6:00:00,14,0.8,911,-200,2.3,606,126,950,104,866,894,1.9,60.3,0.4293
2/19/2005,7:00:00,14,1.1,993,-200,4.5,736,235,819,148,941,1018,0.9,64.6,0.4294
2/19/2005,8:00:00,14,1.9,1100,-200,8.5,919,339,678,194,1072,1191,0.6,65.0,0.4231
2/19/2005,9:00:00,14,2.5,1141,-200,9.0,940,399,651,231,1099,1285,2.1,59.9,0.4338
2/19/2005,10:00:00,14,2.2,1085,-200,5.7,800,346,750,200,983,1219,3.1,57.2,0.4402
2/19/2005,11:00:00,14,2.1,1153,-200,6.9,853,407,696,217,1027,1370,4.2,54.0,0.4483
2/19/2005,12:00:00,14,2.3,1122,-200,6.4,831,393,722,210,982,1317,7.4,43.8,0.4538
2/19/2005,13:00:00,14,1.2,992,-200,3.5,685,166,890,126,902,818,11.2,34.5,0.4586
2/19/2005,14:00:00,14,1.2,1018,-200,3.7,693,157,868,118,937,683,13.8,32.4,0.5084
2/19/2005,15:00:00,14,1.1,981,-200,2.9,649,141,924,114,901,573,12.4,34.9,0.5002
2/19/2005,16:00:00,14,1.1,988,-200,3.4,679,144,905,117,911,595,12.8,31.9,0.4684
2/19/2005,17:00:00,14,1.4,1059,-200,5.3,777,191,797,140,969,774,13.5,29.1,0.4486
2/19/2005,18:00:00,14,1.7,1110,-200,7.3,870,255,708,168,1057,1059,11.6,33.3,0.454
2/19/2005,19:00:00,14,2.5,1204,-200,10.0,979,379,639,202,1147,1326,10.9,34.9,0.4568
2/19/2005,20:00:00,14,2.7,1275,-200,12.3,1061,427,593,211,1203,1494,10.4,37.3,0.4708
2/19/2005,21:00:00,14,3.1,1297,-200,11.8,1044,509,600,231,1185,1559,9.7,39.7,0.4792
2/19/2005,22:00:00,14,2.8,1277,-200,10.4,991,459,609,214,1141,1575,9.1,41.9,0.4857
2/19/2005,23:00:00,14,1.9,1207,-200,7.7,888,293,664,181,1062,1447,9.3,41.9,0.4927
2/20/2005,0:00:00,14,1.9,1222,-200,7.5,880,269,684,173,1083,1367,9.4,44.7,0.5279
2/20/2005,1:00:00,14,1.7,1141,-200,6.1,816,244,745,169,1026,1230,8.5,45.8,0.5108
2/20/2005,2:00:00,14,2.2,1228,-200,8.3,913,293,643,174,1124,1396,7.8,50.0,0.53
2/20/2005,3:00:00,14,1.6,1120,-200,5.1,770,-200,756,-200,1012,1191,7.7,49.7,0.5242
2/20/2005,4:00:00,14,1.5,1067,-200,4.9,758,177,775,130,993,1009,8.2,46.9,0.5099
2/20/2005,5:00:00,14,0.8,947,-200,1.9,580,81,978,72,894,572,8.4,48.6,0.5375
2/20/2005,6:00:00,14,0.5,918,-200,1.0,501,42,1148,40,881,420,8.0,54.7,0.5883
2/20/2005,7:00:00,14,0.5,920,-200,1.1,506,61,1142,56,905,453,7.8,55.7,0.5914
2/20/2005,8:00:00,14,0.7,941,-200,1.5,541,101,1065,81,919,520,8.0,53.8,0.5796
2/20/2005,9:00:00,14,0.7,949,-200,1.6,552,98,1035,81,919,531,8.8,50.7,0.5752
2/20/2005,10:00:00,14,0.9,990,-200,2.3,604,114,944,88,947,579,10.1,47.6,0.587
2/20/2005,11:00:00,14,1.0,996,-200,2.5,620,118,928,94,946,570,10.6,45.8,0.5838
2/20/2005,12:00:00,14,1.1,1023,-200,2.5,623,120,916,97,976,571,9.1,56.2,0.6515
2/20/2005,13:00:00,14,1.1,1037,-200,2.8,636,151,891,112,1024,582,7.9,66.5,0.7124
2/20/2005,14:00:00,14,1.0,1017,-200,2.4,613,131,919,104,1007,551,8.0,65.0,0.6991
2/20/2005,15:00:00,14,1.1,1042,-200,3.3,671,145,861,107,1038,634,8.4,61.0,0.6721
2/20/2005,16:00:00,14,1.3,1037,-200,3.2,665,156,854,114,1013,633,8.6,57.3,0.6429
2/20/2005,17:00:00,14,1.2,1009,-200,2.8,640,151,915,115,996,613,8.4,56.3,0.6227
2/20/2005,18:00:00,14,1.3,1033,-200,3.4,675,173,853,127,1006,702,8.0,57.7,0.6222
2/20/2005,19:00:00,14,1.1,1016,-200,2.9,647,154,906,119,997,649,7.1,62.6,0.6341
2/20/2005,20:00:00,14,1.5,1076,-200,4.6,745,221,801,149,1040,841,7.4,59.3,0.6123
2/20/2005,21:00:00,14,1.4,1029,-200,3.8,699,193,851,140,1001,795,7.7,56.9,0.5994
2/20/2005,22:00:00,14,1.1,984,-200,3.1,661,130,898,105,965,638,7.7,54.4,0.5753
2/20/2005,23:00:00,14,1.3,1003,-200,3.7,694,156,876,116,976,663,7.7,53.0,0.5572
2/21/2005,0:00:00,14,1.4,1009,-200,3.3,671,148,877,112,1010,610,6.7,62.8,0.6188
2/21/2005,1:00:00,14,1.1,946,-200,2.1,588,93,1005,80,948,480,6.6,61.9,0.6056
2/21/2005,2:00:00,14,0.8,910,-200,1.2,518,66,1130,59,936,404,5.7,70.3,0.6498
